EntrezID	GeneSymbol	RNAseq-EryP-Rep1	RNAseq-EryP-Rep2	RNAseq-EryP-Rep3	RNAseq-EryD-Rep1	RNAseq-EryD-Rep2	RNAseq-EryD-Rep3
20287	Sct	0	0	0	0	0.162086862	0
20288	Msr1	0.398237264	0	0.514002991	0.471363533	0.919746992	1.224329091
20289	Scx	0.172690617	0.484644238	0.085620241	0.254847487	0.440115989	0.375170495
20290	Ccl1	0.088927651	0.180250055	0	0	0.162086862	0.103327367
20292	Ccl11	0	0	0	0	0	0.199746348
20293	Ccl12	0.088927651	0	0.315653629	0	0.236776323	0
20295	Ccl17	0	0.092938249	0.085620241	0	0.083318543	0
20296	Ccl2	0	0.180250055	0	0.17479807	0.236776323	0.290123112
20297	Ccl20	0.172690617	0.092938249	0.085620241	0	0	0
20299	Ccl22	0.172690617	0.180250055	0.38484472	1.194127395	1.34809532	0.919132933
20300	Ccl25	1.372664292	0.899192404	1.028176902	1.234174596	1.730590875	1.437072552
20301	Ccl27a	1.631392115	1.550735093	1.835132452	1.96278737	1.537281884	2.015845934
20302	Ccl3	0.088927651	0	0.166442556	0.254847487	0.083318543	0.290123112
20303	Ccl4	0.088927651	0	0.085620241	0	0.083318543	0.290123112
20304	Ccl5	0	0.092938249	0	0	0.083318543	0.199746348
20305	Ccl6	0	0.180250055	0.242976257	0.17479807	0.561319162	0.375170495
20306	Ccl7	0	0	0.085620241	0	0.083318543	0.290123112
20307	Ccl8	0.172690617	0	0	0	0	0.199746348
20308	Ccl9	0.251856015	0.180250055	0.938969035	0.536870919	0.873680351	0.672638635
20309	Cxcl15	0.172690617	0.551669477	0.085620241	0	0.236776323	0.103327367
20310	Cxcl2	0	0.092938249	0	0	0	0
20311	Cxcl5	0.251856015	0.262577947	0.38484472	0	0.307788639	0.199746348
20312	Cx3cl1	0.652797613	0.262577947	0.574489846	0.17479807	0.236776323	0.375170495
20315	Cxcl12	1.057172063	1.261436169	0.84387938	0.772675519	0.964388083	1.355699839
20316	Sdf2	4.137028533	4.009401765	3.918789695	4.205804347	4.160632576	4.134003188
20317	Serpinf1	0.088927651	0.414352757	0.166442556	0.254847487	0.440115989	0.531557862
20318	Sdf4	6.263976101	6.264081251	6.431216246	6.655709002	6.69425483	6.666846307
20319	Sfrp2	0.172690617	0.180250055	0	0.090044751	0	0.199746348
20320	Nptn	6.716208312	6.469777747	6.634890203	7.479220967	7.473717839	7.396002774
20321	Frrs1	6.148471867	6.14704484	6.20837311	5.817284317	5.883263512	5.815445114
20322	Sord	6.412426551	6.107216495	6.310820221	7.48078231	7.42613577	7.528382311
20324	Sdpr	0.326902392	0.615718588	0.688349116	0.659585569	0.776884559	1.313225014
20333	Sec22b	5.166115057	5.156534451	5.247624834	5.386522248	5.447157674	5.476039715
20334	Sec23a	5.537893162	5.2222988	5.352821693	5.532175081	5.401215738	5.404502974
20335	Sec61g	7.273654179	7.133415272	7.244100239	7.366627754	7.208541337	7.295261344
20336	Exoc4	5.323287609	5.555993096	5.460915172	5.664462067	5.468623255	5.389248818
20338	Sel1l	5.068353493	4.848686738	5.067317216	5.425958931	5.324094739	5.201149026
20339	Sele	0	0.092938249	0.242976257	0.090044751	0.501990011	0.103327367
20340	Glg1	5.622248512	5.531296864	5.581873386	6.208845445	6.200294917	6.191700964
20341	Selenbp1	4.062129975	4.118432146	4.269183598	3.923025904	4.170192574	3.829462005
20342	Selenbp2	3.316824373	3.156764753	3.40593577	3.015132121	3.183566504	2.899097086
20343	Sell	0	0.092938249	0.166442556	0.927247787	0.501990011	0.738321536
20344	Selp	0.172690617	0.092938249	0.242976257	0.254847487	0.501990011	0.290123112
20345	Selplg	0.817993208	0.67704467	0.688349116	1.643997253	1.566534476	1.551123866
20346	Sema3a	0.709990501	0.67704467	0.892207499	0.402739632	0.618304538	0.603822093
20347	Sema3b	0.172690617	0.180250055	0.315653629	0.330687802	0.440115989	0.531557862
20348	Sema3c	0.531124746	0.484644238	0.38484472	0.254847487	0.375468954	0.672638635
20349	Sema3e	0.709990501	0.899192404	0.574489846	0.254847487	0.236776323	1.079786381
20350	Sema3f	0.088927651	0.414352757	0.085620241	0.090044751	0.236776323	0.103327367
20351	Sema4a	0.466210507	0.180250055	0.38484472	0.717238372	0.618304538	0.672638635
20352	Sema4b	1.850700516	1.949058838	1.563940612	6.269118847	6.285229124	6.222151904
20353	Sema4c	0.398237264	0.998630191	0.514002991	0.659585569	1.00768921	1.079786381
20354	Sema4d	0.869106517	0.615718588	1.303022233	4.381019268	4.552926903	4.170152531
20355	Sema4f	0.172690617	0.551669477	0.315653629	0.330687802	0.440115989	0.738321536
20356	Sema5a	1.012403732	0.998630191	1.229689227	0.536870919	0.673124304	1.028197734
20357	Sema5b	0.326902392	0.262577947	0.574489846	0.090044751	0.307788639	0.290123112
20358	Sema6a	1.300021018	1.846017876	1.650780502	0.254847487	0.375468954	0.738321536
20359	Sema6b	0.251856015	0.262577947	0.315653629	0.536870919	0.72593705	0.45548218
20360	Sema6c	0.466210507	1.091653939	0.450868746	0.17479807	0.375468954	0.919132933
20361	Sema7a	0.088927651	0.180250055	0	0.17479807	0.162086862	0.375170495
20362	8-Sep	5.243212612	4.979198551	5.185957238	7.990375068	8.009631263	7.941319583
20363	Sepp1	1.372664292	0.67704467	0.938969035	2.991960857	3.115921847	3.161010188
20364	Sepw1	8.650120266	8.549038728	8.547515023	7.673783191	7.480457572	7.697374256
20365	Serf1	1.850700516	1.413325035	1.503000338	1.066849964	1.243304319	1.224329091
20370	Sez6	0.466210507	0.414352757	0.938969035	0.090044751	0.307788639	0.603822093
20371	Foxp3	2.762501786	2.99760198	3.171502152	3.49882679	3.526450135	3.528976962
20375	Spi1	0.652797613	0.262577947	0.085620241	1.96278737	2.384356157	2.387403269
20377	Sfrp1	0.172690617	0.484644238	0.242976257	0.090044751	0.307788639	0.45548218
20378	Frzb	0.172690617	0	0	0	0.307788639	0.290123112
20379	Sfrp4	0.172690617	0.092938249	0	0.090044751	0.236776323	0.290123112
20382	Srsf2	8.568634562	8.482156748	8.792783892	8.868936034	8.910836354	8.899880967
20383	Srsf3	8.186377949	8.219016487	8.433753013	8.523442099	8.542083177	8.457181923
20384	Srsf5	7.249745472	7.321006543	7.689602005	8.382159364	8.320412336	8.309691684
20387	Sftpa1	0.398237264	0.180250055	0.38484472	0	0.083318543	0.45548218
20388	Sftpb	0.326902392	0.484644238	0.166442556	0	0.162086862	0.290123112
20389	Sftpc	0.088927651	0	0	0	0.083318543	0.290123112
20390	Sftpd	0.251856015	0.180250055	0	0.254847487	0.083318543	0.290123112
20391	Sgca	0.172690617	0.180250055	0.315653629	0	0	0.199746348
20392	Sgce	0.531124746	0.414352757	0.938969035	0	0.375468954	0.603822093
20393	Sgk1	1.057172063	1.339378562	1.070794101	1.110535356	1.507423858	1.269461642
20394	Scg5	0	0.180250055	0	0.17479807	0.162086862	0
20397	Sgpl1	1.539719667	1.550735093	1.650780502	4.537240376	4.698770663	4.435695333
20399	Sh2b1	4.45819696	4.090529229	4.520462582	3.965278785	4.297778447	4.058868124
20401	Sh3bp1	5.968283759	5.926463864	6.351358651	4.508953485	4.57828119	4.581513674
20402	Zfp106	6.949312644	6.789097912	7.066616802	6.581006288	6.465889319	6.459741383
20403	Itsn2	5.758951344	5.790857665	5.684921805	6.127456295	6.043985101	6.007503189
20404	Sh3gl2	0.251856015	0.092938249	0	0.17479807	0	0
20405	Sh3gl1	4.811717449	4.811565189	4.7736271	5.191821837	5.339004902	5.389248818
20408	Sh3gl3	0	0.180250055	0.514002991	0	0.083318543	0.199746348
20409	Ostf1	4.768621844	4.520940315	4.814953786	4.993182165	5.141757238	5.014923986
20410	Sorbs3	0.251856015	1.091653939	0.242976257	0.254847487	0.375468954	0.672638635
20411	Sorbs1	4.381058535	4.193805932	3.809788935	6.634356357	6.619461519	6.627302373
20415	Shbg	0.251856015	0.092938249	0.632542429	0.090044751	0.083318543	0.103327367
20416	Shc1	6.85420914	6.701419594	6.718517884	7.4218567	7.483336418	7.453968443
20418	Shc3	0.088927651	0.262577947	0.242976257	0	0	0
20419	Shcbp1	4.903452758	5.021190149	4.952356203	5.306609171	5.393074329	5.189454635
20420	Shd	0.088927651	0.092938249	0.242976257	0.254847487	0.236776323	0.199746348
20422	Shfm1	6.427424313	6.334766246	6.439370802	6.559495414	6.620333596	6.656265192
20423	Shh	0.088927651	0.180250055	0.166442556	0.254847487	0.236776323	0
20425	Shmt1	5.103462001	5.009316746	5.3506615	2.478357625	2.400691152	2.524034868
20429	Shox2	0	0.414352757	0.38484472	0.330687802	0	0.603822093
20430	Cyfip1	4.276081792	4.338431363	4.576993649	4.335722865	4.485607409	4.354242667
20431	Pmel	0	0.484644238	0	0.402739632	0.307788639	0.531557862
20437	Siah1a	3.379862343	3.47431918	3.463045782	4.670909186	4.648359278	4.754185855
20438	Siah1b	3.270048889	3.629748531	3.803484951	4.564983295	4.610238217	4.62122723
20439	Siah2	1.570928878	1.645832664	1.622410723	1.311080812	1.243304319	1.355699839
20440	St6gal1	0.531124746	0.792390138	0.688349116	0.599532604	0.501990011	1.39695983
20441	St3gal3	2.891713297	3.300099883	3.311358067	2.621115519	2.844592995	2.731805293
20442	St3gal1	7.026622435	7.081910543	6.896391932	8.007807348	7.744786552	7.957785577
20443	St3gal4	4.017517629	3.858741572	4.020130416	5.979217876	5.986976182	5.932316299
20444	St3gal2	7.020983399	6.936664749	7.235345481	7.866853254	7.812358352	7.86066276
20445	St6galnac1	0.466210507	0.340460315	0.38484472	0.254847487	0.307788639	0.45548218
20446	St6galnac2	0.531124746	0.180250055	0.450868746	0.090044751	0.501990011	1.028197734
20447	St6galnac3	3.666597272	3.825271298	3.607546247	2.511324707	2.625818538	2.387403269
20448	St6galnac4	2.041028245	1.923980299	2.961061547	2.243481892	2.20994808	2.366783663
20449	St8sia1	0.709990501	0.484644238	1.112188426	0.254847487	0.083318543	1.587221696
20450	St8sia2	0	0.180250055	0.450868746	0	0.083318543	0.103327367
20451	St8sia3	0.088927651	0.340460315	0.166442556	0.090044751	0.162086862	0.738321536
20452	St8sia4	0.172690617	0.340460315	0.085620241	0.536870919	0.618304538	0.375170495
20454	St3gal5	7.111984476	6.829329246	6.821157549	9.548036465	9.315598717	9.488168351
20459	Ptk6	0.088927651	0	0.242976257	0.330687802	0	0.290123112
20460	Stil	5.462928828	5.566159713	5.124067206	6.51141873	6.494709207	6.279812914
20462	Tra2b	7.477832606	7.288217002	7.753539957	7.694564326	7.735157369	7.627590382
20463	Cox7a2l	6.263976101	6.305936095	6.154904809	6.067760935	6.250727095	6.045299408
20464	Sim1	0.466210507	0.414352757	0.514002991	0.402739632	0.440115989	0.603822093
20465	Sim2	0.531124746	0.340460315	0.514002991	0	0.083318543	0.290123112
20466	Sin3a	6.048079605	6.145689597	5.9953654	6.277527394	6.420549439	6.281190888
20467	Sin3b	5.965350641	5.782161765	5.912850766	5.550133498	5.578603884	5.712981062
20469	Sipa1	5.399150885	5.520880677	5.374247565	7.887796451	7.732336709	7.87898022
20471	Six1	0.251856015	0.092938249	0.315653629	0.17479807	0.083318543	0.103327367
20472	Six2	0	0	0.315653629	0.254847487	0	0
20473	Six3	0.326902392	0.180250055	0.450868746	0	0.162086862	0.603822093
20474	Six4	0.709990501	1.483665405	1.152428102	0.330687802	0.618304538	0.738321536
20475	Six5	1.100592894	0.949767847	0.84387938	0.599532604	0.618304538	0.738321536
20476	Six6	0	0.262577947	0.166442556	0	0.375468954	0.290123112
20479	Vps4b	5.221250699	5.032966632	5.171343964	5.067105847	4.904640045	5.037930382
20480	Clpb	6.094458105	5.943722529	5.978676286	4.912182589	4.924546655	4.838968522
20481	Ski	4.415852422	4.338431363	4.198875442	3.277156354	3.377603113	3.565626174
20482	Skil	3.241237895	3.366758368	3.181259697	4.293703346	4.131566508	4.228458632
20491	Sla	0.869106517	0.180250055	0.688349116	1.419260128	1.09057735	1.355699839
20492	Slbp	6.972140243	6.841936414	6.924984969	8.525208553	8.554911656	8.414810053
20493	Slc10a1	0.251856015	0.792390138	0.38484472	0.717238372	1.049728477	1.028197734
20494	Slc10a2	0	0.180250055	0	0.330687802	0	0.290123112
20495	Slc12a1	0.709990501	0.551669477	0	0.254847487	0.440115989	0.531557862
20496	Slc12a2	2.964026832	2.985532029	3.389194599	2.511324707	2.400691152	2.486299582
20497	Slc12a3	0.088927651	0.262577947	0	0.17479807	0.162086862	0
20498	Slc12a4	4.798593847	5.076291589	4.997237633	5.033457235	5.240349915	4.929627101
20499	Slc12a7	3.140820884	3.145960307	3.471022889	1.453589416	1.381399835	1.129593805
20500	Slc13a2	0.326902392	0	0.085620241	0	0	0.375170495
20501	Slc16a1	6.080971452	6.056193922	6.419927935	8.699148329	8.627408278	8.5884803
20502	Slc16a2	0.709990501	0.092938249	0	0.090044751	0.083318543	0.290123112
20503	Slc16a7	0	0.092938249	0.242976257	0.090044751	0.307788639	0.290123112
20504	Slc17a1	0.251856015	0.092938249	0.38484472	0	0.162086862	0.531557862
20505	Slc34a1	0.172690617	0.092938249	0.166442556	0	0.083318543	0.603822093
20508	Slc18a3	0.172690617	0.262577947	0.085620241	0.090044751	0	0.103327367
20509	Slc19a1	4.420143243	4.656531102	5.10625137	3.45713405	3.310025223	3.481816108
20510	Slc1a1	0.326902392	0.262577947	0.450868746	0.090044751	0.162086862	0.375170495
20511	Slc1a2	0.466210507	0.735869851	0.688349116	0.254847487	0.618304538	1.129593805
20512	Slc1a3	1.507820364	1.645832664	1.563940612	0.659585569	0.618304538	0.86134423
20513	Slc1a6	0.251856015	0.180250055	0.242976257	0.090044751	0	0
20514	Slc1a5	5.655384548	5.76989877	5.418232073	9.193583103	9.023736654	9.219768379
20515	Slc20a1	8.396676631	8.243929549	8.122015574	8.903883482	8.697675522	8.836855836
20516	Slc20a2	2.904020076	3.009571788	3.101286536	3.690930142	3.591932535	3.783529083
20517	Slc22a1	0.088927651	0.180250055	0.38484472	0.090044751	0.162086862	0.290123112
20518	Slc22a2	0.088927651	0.092938249	0.514002991	0	0.083318543	0.290123112
20519	Slc22a3	0	0.180250055	0.166442556	1.273140101	0.72593705	1.079786381
20520	Slc22a5	1.717585864	1.76360052	1.59347186	2.511324707	2.35112061	2.324638705
20521	Slc22a12	0.326902392	0.180250055	0	0	0.083318543	0.290123112
20522	Slc23a1	0.593243493	0.792390138	0.84387938	2.055111212	2.03263554	2.190271561
20523	Slc25a14	1.507820364	1.448923869	2.104929661	1.673424707	1.781377158	1.690393029
20524	Slc25a17	4.788672204	4.734327553	4.98892803	4.839403982	4.858080581	4.785595407
20525	Slc2a1	7.548130575	7.36184816	7.71165191	11.01596555	10.77678233	11.03131743
20526	Slc2a2	0.172690617	0.340460315	0.085620241	0.090044751	0.083318543	0.45548218
20527	Slc2a3	4.81497978	4.948438169	5.315651137	5.460131057	5.278416761	5.218514772
20528	Slc2a4	3.905683385	3.832027761	3.355117939	6.17066076	6.088780166	6.139476048
20529	Slc31a1	4.972275498	4.935947996	5.024595648	5.423796058	5.523729443	5.288702928
20530	Slc31a2	0.593243493	0.899192404	0.688349116	0.826061027	0.375468954	0.86134423
20531	Slc34a2	0.088927651	0.092938249	0.085620241	0	0.083318543	0.801143797
20532	Slc3a1	1.631392115	1.791599387	1.732688701	1.864148958	1.537281884	1.355699839
20533	Slc4a1	12.54662	12.50153234	12.40989085	13.86446796	13.7442324	13.8692601
20534	Slc4a1ap	4.478912099	4.375902598	4.576993649	4.692629998	4.741079538	4.6598768
20535	Slc4a2	5.032369252	5.041736334	4.935159046	4.288958059	4.203162336	4.170152531
20536	Slc4a3	0.531124746	0.262577947	0.38484472	0.090044751	0.307788639	0.801143797
20537	Slc5a1	0	0.262577947	0.38484472	0.330687802	0.236776323	0.290123112
20538	Slc6a2	0.398237264	0.735869851	0.38484472	0.090044751	0.375468954	0.375170495
20539	Slc7a5	7.764789568	8.175850413	7.661557088	9.071100483	8.891460964	9.072557404
20540	Slc7a7	1.100592894	1.949058838	0.938969035	1.643997253	1.476934808	1.723206578
20541	Slc8a1	1.100592894	0.792390138	1.563940612	0.659585569	1.677951359	1.39695983
20544	Slc9a1	3.893390848	3.811662698	3.738882103	5.322949833	5.384886715	5.424594155
20555	Slfn1	0.088927651	0	0.38484472	0	0.236776323	0
20556	Slfn2	0.088927651	0.092938249	0.38484472	0.471363533	0.776884559	1.028197734
20557	Slfn3	0	0	0.085620241	2.907798843	3.085931311	2.855361719
20558	Slfn4	0.172690617	0.484644238	0	1.194127395	1.704511186	1.690393029
20562	Slit1	0.531124746	0.615718588	0.688349116	0.877541346	1.049728477	0.603822093
20563	Slit2	0.709990501	0.615718588	0.793876063	0.471363533	0.501990011	0.86134423
20564	Slit3	0.398237264	0.67704467	0.38484472	0.402739632	0.307788639	0.290123112
20568	Slpi	0.172690617	0	0.166442556	0.254847487	0.375468954	0.375170495
20583	Snai2	0.251856015	0.414352757	0.38484472	0	0.307788639	0.531557862
20585	Hltf	4.85356297	4.67543815	4.789662381	4.637702214	4.589012378	4.420769139
20586	Smarca4	7.792773705	7.640166879	7.94468433	7.921145837	7.868122416	7.87806985
20587	Smarcb1	5.899265698	5.943722529	5.963206459	6.018446577	6.092555802	6.037166656
20588	Smarcc1	7.891102994	7.743674206	7.871236821	7.612432644	7.583772304	7.480602061
20589	Ighmbp2	3.288941457	3.61415408	3.809788935	2.944471059	3.35263088	3.208134966
20591	Kdm5c	7.492168904	7.652624518	7.730465276	8.124935076	8.003628113	8.108992739
20592	Kdm5d	2.99886827	2.357689379	2.687464434	2.636139474	2.914515858	2.542538722
20595	Smn1	4.692623584	4.625754781	5.010981489	4.367579047	4.571082461	4.251136892
20597	Smpd1	4.631026916	4.783954842	4.666551849	4.978521314	5.082237836	4.915499136
20598	Smpd2	1.850700516	1.791599387	1.859645795	0.471363533	0.673124304	1.028197734
20599	Smr3a	0	0.484644238	0.166442556	0.254847487	0	0.199746348
20600	Smr2	0.172690617	0	0.085620241	0	0.162086862	0.103327367
20602	Ncor2	4.972275498	4.917007614	4.974971441	5.069874792	4.993480045	5.177664674
20603	Sms	4.93976957	4.929662123	5.380613765	4.868321363	4.97177764	4.734201857
20604	Sst	0.088927651	0	0.085620241	0	0.236776323	0
20605	Sstr1	0.088927651	0.180250055	0.085620241	0	0.162086862	0.199746348
20606	Sstr2	0.398237264	0.092938249	0.166442556	0.17479807	0.307788639	0.103327367
20607	Sstr3	0.466210507	0.615718588	0.38484472	0	0.083318543	0.290123112
20608	Sstr4	0.326902392	0.262577947	0.315653629	0	0.236776323	0.199746348
20609	Sstr5	0.088927651	0.340460315	0.315653629	0	0	0
20610	Sumo3	6.032749852	5.907397731	6.119817928	5.560014641	5.591113082	5.437010528
20611	Ssty1	0	0	0	0	0	0
20612	Siglec1	0.466210507	0.262577947	0.085620241	0.717238372	0.618304538	0.375170495
20613	Snai1	0.326902392	0.262577947	0.242976257	0	0.236776323	0.531557862
20614	Snap25	0.172690617	0.092938249	0.166442556	0.17479807	0	0
20615	Snapin	3.791087396	3.734430424	3.93618191	3.555243655	3.734071419	3.413088549
20616	Snap91	0.326902392	0.092938249	0.450868746	0.17479807	0.618304538	0
20617	Snca	6.884801977	6.626643412	6.716002805	9.387506479	9.039796225	9.375441267
20618	Sncg	0.172690617	0	0	0	0	0
20619	Snap23	4.667577929	4.730716557	4.7736271	5.534181536	5.405269278	5.291440655
20620	Plk2	0.326902392	0.67704467	0.450868746	0.717238372	0.561319162	0.603822093
20621	Snn	0.593243493	0.735869851	1.112188426	0.402739632	0.673124304	1.129593805
20623	Snrk	4.491199897	4.385120288	4.318648952	4.933623074	4.887355852	4.801047414
20624	Eftud2	7.755905503	7.766338095	7.939662955	8.143125994	8.156338867	8.074042481
20630	Snrpc	6.127633255	6.066257319	6.147457695	6.165492246	6.128553047	6.080548699
20637	Snrnp70	7.648459051	7.597681746	8.148059662	8.443495772	8.421184955	8.458705048
20638	Snrpb	7.860644898	7.801187195	8.148059662	7.950740408	8.056777859	7.984677077
20639	Snrpb2	5.073810725	4.835298246	5.233626014	5.11615151	5.09734947	4.816335674
20641	Snrpd1	5.969748085	6.047511927	6.303020976	6.073291013	6.10631587	5.909330808
20643	Snrpe	6.932890454	6.935880901	7.089466892	6.51650213	6.537810932	6.371933815
20646	Snrpn	5.418582044	5.098877013	5.646695802	3.482293997	3.220842649	3.491372418
20648	Snta1	2.679028151	2.280756671	2.701093526	0.599532604	0.776884559	0.919132933
20649	Sntb1	0.251856015	0.092938249	0.166442556	0.330687802	0.236776323	0.672638635
20650	Sntb2	1.183700366	1.261436169	1.303022233	0.599532604	0.561319162	1.079786381
20652	Soat1	0.531124746	1.136009122	0.38484472	1.487120779	1.00768921	1.622438322
20655	Sod1	8.617795969	8.542874485	8.674923785	8.631411538	8.717371827	8.770460627
20656	Sod2	6.614098563	6.496603816	6.676878893	6.522578661	6.562522737	6.61533396
20657	Sod3	0	0.180250055	0	0.254847487	0	0.199746348
20658	Son	8.386022791	8.234079656	8.415009297	8.817759989	8.7157407	8.705744454
20660	Sorl1	0.466210507	0.846779363	0.450868746	1.889447983	1.537281884	1.723206578
20661	Sort1	4.4115488	4.00342857	4.150024619	1.838398361	1.595205701	2.190271561
20662	Sos1	4.271339643	4.299960874	4.269183598	3.935224955	4.096898983	3.931272259
20663	Sos2	4.327241871	4.240260501	4.543341504	4.149326991	4.504624533	4.239842322
20664	Sox1	0	0.180250055	0.166442556	0.17479807	0.162086862	0.199746348
20665	Sox10	0.251856015	0.340460315	0.242976257	0.090044751	0.162086862	0.199746348
20666	Sox11	0.531124746	0.846779363	0.450868746	0.254847487	0.673124304	0.603822093
20667	Sox12	5.543804011	5.606124542	5.760091796	4.138816546	4.427004063	4.405686902
20668	Sox13	0.251856015	0.340460315	0.242976257	0.330687802	0.307788639	0.199746348
20669	Sox14	0	0	0	0	0	0
20670	Sox15	0.652797613	0.180250055	0.38484472	0.402739632	0.72593705	0.531557862
20671	Sox17	0	0.262577947	0.085620241	0.17479807	0.236776323	0.290123112
20672	Sox18	0.088927651	0.180250055	0.166442556	0	0.162086862	0
20674	Sox2	0	0.092938249	0.450868746	0.254847487	0.083318543	0.103327367
20675	Sox3	0	0	0	0.17479807	0.083318543	0
20677	Sox4	0	0.414352757	0.514002991	1.110535356	1.34809532	1.313225014
20678	Sox5	0.709990501	0.615718588	0.84387938	0.402739632	0.375468954	0.45548218
20679	Sox6	0.593243493	0.792390138	1.028176902	8.681378783	8.529603878	8.433520419
20680	Sox7	0.172690617	0.484644238	0	0.17479807	0.236776323	0.375170495
20681	Sox8	0.593243493	0.551669477	0.242976257	0.254847487	0.162086862	0.290123112
20682	Sox9	0.251856015	0.615718588	0.242976257	0.254847487	0.236776323	1.028197734
20683	Sp1	6.83103254	6.903370831	6.752458303	7.024506048	6.925633111	6.877372272
20684	Sp100	0.398237264	0.615718588	0.315653629	0.536870919	0.501990011	0.375170495
20686	Spa17	0.251856015	0.340460315	0.242976257	1.673424707	1.476934808	1.437072552
20687	Sp3	6.193033354	6.315610301	6.127408714	7.570033195	7.439044456	7.394093579
20688	Sp4	3.737080024	3.929751968	3.816065492	5.820576162	5.720372679	5.745290521
20689	Sall3	0.088927651	0.414352757	0.632542429	0.254847487	0.083318543	0.199746348
20690	Spam1	0.251856015	0.180250055	0.632542429	0.402739632	0.162086862	0.290123112
20692	Sparc	0.593243493	0.792390138	0.632542429	0.254847487	0.561319162	0.603822093
20698	Sphk1	1.262280018	2.240695106	1.859645795	5.11882799	5.231245127	5.171733365
20700	Serpina1a	0.172690617	0.180250055	0.315653629	1.487120779	1.314003768	1.514099598
20701	Serpina1b	0.172690617	0.340460315	0.242976257	1.61395703	1.34809532	1.847470703
20702	Serpina1c	0.172690617	0.180250055	0.242976257	1.384094014	1.243304319	1.551123866
20703	Serpina1d	0.172690617	0.180250055	0.242976257	1.110535356	0.72593705	1.437072552
20704	Serpina1e	0	0.180250055	0.166442556	1.273140101	0.776884559	1.355699839
20706	Serpinb9b	0.466210507	0.340460315	0.315653629	0.402739632	0.307788639	0.603822093
20707	Serpinb9c	0.172690617	0	0.166442556	0	0	0.103327367
20708	Serpinb6b	0.765002278	1.045891697	0.688349116	3.781552069	3.563195535	3.618911351
20709	Serpinb9f	0.398237264	0.735869851	0.242976257	0	0.083318543	0.45548218
20710	Serpinb9e	0.398237264	0.092938249	0.085620241	0	0	0.199746348
20713	Serpini1	1.507820364	1.5831358	1.471536895	0.536870919	0.919746992	1.079786381
20714	Serpina3k	0	0.262577947	0.166442556	0	0	0.199746348
20715	Serpina3g	0.088927651	0.180250055	0.085620241	0.090044751	0	0.375170495
207151	Slc22a19	0.398237264	0.180250055	0.38484472	0	0.501990011	0.738321536
207157	Gm9871	0.251856015	0.67704467	0.242976257	0	0	0.45548218
20716	Serpina3n	0.326902392	0.262577947	0.085620241	0	0.162086862	0.103327367
207165	Bptf	6.147178235	5.846972382	6.026823093	6.479495459	6.454198207	6.398841743
20717	Serpina3m	0.088927651	0.180250055	0.315653629	0.090044751	0.162086862	0.103327367
207175	Cetn4	0.709990501	0.846779363	0.632542429	2.243481892	2.625818538	2.067870256
207181	Rbms3	0	0.180250055	0.38484472	0.599532604	0.501990011	0.86134423
207182	Ggt7	0.398237264	0.092938249	0.450868746	0.17479807	0.083318543	0.199746348
20719	Serpinb6a	1.949000733	1.923980299	1.976328706	2.968411354	2.56913508	2.913385791
20720	Serpine2	1.057172063	0.998630191	1.028176902	0.17479807	0.307788639	0.603822093
207209	Ccdc154	0.088927651	0.615718588	0	0.090044751	0	0.603822093
207212	Arhgef17	0.593243493	0.551669477	0.315653629	0.536870919	0.440115989	0.974695723
207213	Tdpoz1	0	0.414352757	0.315653629	0.17479807	0.083318543	0.738321536
207214	Larp4	6.513273356	6.452343529	6.857364426	5.864296205	5.702365772	5.669446186
207215	Fbxo40	0	0.092938249	0.38484472	0.090044751	0	0.603822093
207227	Stxbp5l	0.817993208	1.300933662	1.112188426	0.330687802	0.375468954	0.919132933
20723	Serpinb9	1.183700366	0.949767847	1.229689227	2.223725993	1.901032043	2.067870256
20724	Serpinb5	0	0.340460315	0	0	0	0.45548218
20725	Serpinb8	0	0.414352757	0.085620241	0.17479807	0.083318543	0.375170495
207259	Zbtb7c	0.652797613	0.414352757	0.315653629	0.17479807	0.375468954	0.45548218
20726	Serpinb9d	0.251856015	0.180250055	0.38484472	0	0	0.103327367
207278	Fchsd2	2.707392734	2.88515505	3.171502152	1.702263892	1.730590875	1.847470703
20728	Spic	0	0.262577947	0	0.471363533	0.72593705	1.079786381
20729	Spin1	4.331804069	4.398837329	4.429236537	2.621115519	2.783618222	2.955421929
20730	Spink3	0	0	0	0	0	0.103327367
207304	Hectd1	8.0594073	7.721103625	7.829963432	9.019576635	8.794732622	8.829575375
20731	Spink4	0	0	0	0.17479807	0	0.290123112
20732	Spint1	0.172690617	0.615718588	0.38484472	0	0	0.290123112
20733	Spint2	0.593243493	0.180250055	0.84387938	1.234174596	0.826094101	1.079786381
207352	Sec23ip	6.305157463	6.080512913	6.478477284	6.089755189	6.115004436	6.01082941
20737	Spn	0.398237264	0.262577947	0.38484472	4.44213603	4.688828322	4.348995894
207375	Fam120c	2.341723199	2.412810899	2.465881709	2.478357625	2.479701886	2.042092585
20738	Spn-ps	0	0.180250055	0	0.090044751	0	0.103327367
20739	Spta1	9.474202284	9.390582107	9.134412998	10.47533042	10.2241329	10.32643959
207393	Elfn2	0.251856015	0.615718588	0.514002991	0.090044751	0.440115989	0.738321536
20740	Sptan1	1.336799828	1.37682552	1.266821625	1.864148958	1.314003768	1.98911292
20741	Sptb	10.84900063	10.62679958	10.59310979	11.69717161	11.48449523	11.6638941
